IDNOREMP;IDTIPODOC;NUMDOC;DV;INSCRIP  MATRIC / RENOVACIÓN ;CAMARA;INSCRIPCIÓN /MATRICULA;CIIU;NOVEDAD;RAZSOC;NOMCOM;SIGLA;DIRECCION;IDDEPTO;IDMCIPIO;TEL;EXT;EMAIL;WEB;DIRECCION NOT;IDDEPTO  NOT;IDMCIPIO NOT;TEL NOT;EXT NOT;EMAIL NOT;WEB NOT;ORGJUR;NOMREP;CSEDE;prioridad;orgjucual;fechaconst;fechahasta;capsocin;capsocinpu;capsocinpr;capsocie;capsociepu;capsociepr;estadoact;otro;estagrop;estminero;estind;estservpub;estconst;estcom;estreshot;esttrans;estcomunic;estfinanc;estservcom;uniaux;fechadili;responde;carresponde;teler;faxr;emailres;;aa;aanotifica;estser;otrose;actie;actic;lgg;estcart;correlativa;envcorr;vericorr;fec_correo;activa;fechadist
1010;2;17902269;;;;;4771;9;ZIAD SAMIR SERHAN FADEL;AMAZONA CENTER MAICAO;;CL 10A 13 - 5 P1 LC 4 BRR CENTRO;44;430;7267575;;CENTERMAICAO2010@HOTMAIL.COM;;;44;430;7267575;;CENTERMAICAO2010@HOTMAIL.COM;;;ZIAD SAMIR SERHAN FADEL;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
903614;1;900050852;;;;;4771;9;INVERSIONES LA PANTALETA LTDA;INVERSIONES LA PANTALETA LTDA;;CRA 2 32-07;23;1;7918795;;SIDELCAROPA@HOTMAIL.COM;NO EXISTE;;23;1;7918795;;SIDELCAROPA@HOTMAIL.COM;NO EXISTE;;GABRIEL EDUARDO GOMEZ BOTERO;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
902978;1;860520697;;;;;4771;99;INVERTABO SAS;INVERTABO SAS;NO EXISTE;KR  50 # 52-130;5;1;2312370;;INVERTABO@GMAIL.COM;NO EXISTE;;5;1;2312370;;INVERTABO@GMAIL.COM;NO EXISTE;;HECTOR FABIO VARELA TABORDA;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236437;1;830004319;;;;;4771;98;BELLUNO S.A.S.;UNITED COLORS OF BENETTON;;KR 7B # 126-84;11;1;6375920;;BELLUNO@COL.NET.CO;NO EXISTE;;11;1;6375920;;BELLUNO@COL.NET.CO;NO EXISTE;;RICARDO HERNANDEZ MENDOZA;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2126;1;900457041;;;;;4771;9;MAPALE S.A.S.;AREQUIPE;;CL 6C 70 80;11;1;7451818;;DIRECTORFINANCIERO@AREQUIPE.COM.CO;WWW.AREQUIPE.COM.CO;;11;1;7451818;;DIRECTORFINANCIERO@AREQUIPE.COM.CO;WWW.AREQUIPE.COM.CO;;BEATRIZ ELENA OCHOA OSPINA;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3399;1;900316441;;;;;4771;9;GRUPO JULIO DE COLOMBIA S.A.S;JULIO S.A.S;;AV 60 24 09 LC 226 COMPLEJO EMPRESARIAL GRAN ESTACION 2;11;1;6507823;;DANIEL_LACHMAN@GRUPOJULIO.MX;WWW.JULIO.COM.CO;;11;1;6507823;;DANIEL_LACHMAN@GRUPOJULIO.MX;WWW.JULIO.COM.CO;;DANIEL LACHMANN PUCCINI;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239661;1;900236042;;;;;4771;99;INVERSIONES ZUBO SOCIEDADA ANONIMA;PANTYMEDIAS DE COLOMBIA;;CLL 12 # 13-07;11;1;3360400;;CONTABILIDAD@IRREAL.CO;WWW.PANTYMEDIAS.COM.CO;;11;1;3360400;;CONTABILIDAD@IRREAL.CO;WWW.PANTYMEDIAS.COM.CO;;OLGA MARIA BOTERO GOMEZ;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3283;1;830507952;;;;;4771;9;ESTRATEGIA COMERCIAL DE COLOMBIA S.A;ESTRATEGIA COMERCIAL DE COLOMBIA SA;NO EXISTE;CR 43 A 60 SUR 11;5;631;3012850;;ESTRATEGIACONTA@MIC.COM.CO;WWW.MIC.COM.CO;;5;631;3012850;;ESTRATEGIACONTA@MIC.COM.CO;WWW.MIC.COM.CO;;JORGE ALBERTO GOMEZ GONZALEZ;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
900245;1;800097373;;;;;4771;99;TODO COMERCIO DE CONFECCIONES S.A.;ALMACENES ESCAPE Y VIBRACIONES;CONFE SA;KR 49  # 49 - 73 PI 3;5;1;4486564;;CONTABLE1@CONFE.COM.CO;WWW.ALMACENESESCAPE.COM;;5;1;4486564;;CONTABLE1@CONFE.COM.CO;WWW.ALMACENESESCAPE.COM;;JUAN GUILLERMO RAMIREZ ARANGO;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240416;1;70904961;;;;;4772;9;QUINTERO JARAMILLO HENRY HORACIO;QUINTERO JARAMILLO HENRY HORACIO;;DG 47 A 52 A 78;11;1;8068469;;CALZADOLAREVANCHAGERENCIA@GMAIL.COM;WWW.CALZADOLAREVNCHA.COM;;11;1;8068469;;CALZADOLAREVANCHAGERENCIA@GMAIL.COM;WWW.CALZADOLAREVNCHA.COM;;HENRY HORACIO QUINTERO JARAMILLO;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
900515;1;890907271;;;;;4772;99;CALZADO FANTINI  S.A;CALZADO FANTINI  S.A;NO EXISTE;CL 53 # 47 - 16;5;1;5127474;;CALZADO_FANTINI@YAHOO.COM;NO TIENE;;5;1;5127474;;CALZADO_FANTINI@YAHOO.COM;NO TIENE;;LUIS FERNANDO SALDARRIAGA R;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
902148;1;900146719;;;;;4772;99;F Y C CALZADO S.A.S;F Y C CALZADO S.A.S;NO EXISTE;KR 50 # 48 - 46 LC 402  PASAJE COMERCIAL CAMINO VERDE;5;615;4480529;;GERENCIA@CALZADOCOSMOS.COM;NO EXISTE;;5;615;4480529;;GERENCIA@CALZADOCOSMOS.COM;NO EXISTE;;WILDER AUGUSTO PEÑA GARCES;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1236;1;900572616;;;;;4772;9;BALANCE SPORT S.A.S;BALANCE SPORT SAS;;C 31 NO 30-14 LC 154;13;1;6617112;;CONTADOR@CALZACOSTASPORTCO.COM;;;13;1;6617112;;CONTADOR@CALZACOSTASPORTCO.COM;;;MARIA ALEJANDRA ACEVEDO ROJAS;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21926;1;900272782;;;;;4772;9;LA ESQUINA DE LA CONSTRUCCION M Y M LTDA;LA ESQUINA DE LA CONSTRUCCION M Y M LTDA;;CRA 17 C 61 - 01;68;1;6448599;;LAESQUINA_DELACONSTRUCCION@HOTMAIL.COM;;;68;1;6448599;;LAESQUINA_DELACONSTRUCCION@HOTMAIL.COM;;;JAIRO ALFONSO MONTES AVILA;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240826;1;830102889;;;;;4772;9;ADISTORE S A S;ADISTORE S A S;;CALLE 17 6-27;11;1;2849200;;ADISTORE.OFICINA@HOTMAIL.COM;;;11;1;2849200;;ADISTORE.OFICINA@HOTMAIL.COM;;;MAURICIO BOTERO;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581256;1;804006872;;;;;4772;99;CALZADO LA REBAJA LTDA;CALZADO LA REBAJA LTDA;;KR 17  #  34  - 31;68;1;6303960;;CALZADOLAREBAJA@GMAIL.COM;NO EXISTE;;68;1;6303960;;CALZADOLAREBAJA@GMAIL.COM;NO EXISTE;;JOSÉ RAÚL NIÑO MERCHAN;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239972;1;900046591;;;;;4772;99;CALZADO DE LA SABANA S.A.S.;CALZADO BUCARAMANGA;;CALLE 188 35B 28;11;1;6691793;;AUXILIARCONTABILIDAD2013@HOTMAIL.COM;NO EXISTE;;11;1;6691793;;AUXILIARCONTABILIDAD2013@HOTMAIL.COM;NO EXISTE;;MARCO AURELIO SANCHEZ;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671411;1;805002434;;;;;4772;99;AGENCIA CAUCHOSOL DEL OCCIDENTE S.A.S.;AGENCIA  CAUCHOSOL DEL OCCIDENTE S.A.S.;NO EXISTE;KR 4 # 22-98;76;1;8842148;;AGENCIAOCCIDENTE@CAUCHOSOL.CO;NO EXISTE;;76;1;8842148;;AGENCIAOCCIDENTE@CAUCHOSOL.CO;NO EXISTE;;ALEXANDRA VILLEGAS CRUZ;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239409;;830140811;;;;;4772;99;FAMGAR S.A.S.;FAMGAR S.A.S.;NO EXISTE;CL 9 # 36-29 LC 25;11;1;3710350;;SONIAN_95@HOTMAIL.COM;NO EXISTE;;11;1;3710350;;SONIAN_95@HOTMAIL.COM;NO EXISTE;;PABLO GARNICA BELTRAN;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
901401;1;800165720;;;;;4772;99;ALCANTARA ASOCIADOS S.A.S;BOSI;NO TIENE;KR 41 # 46 - 137;5;360;4482674;;BOSI07@EPM.NET.CO;WWW.MYBOSI.COM;;5;360;4482674;;BOSI07@EPM.NET.CO;WWW.MYBOSI.COM;;ALBA LUZ MESA VELEZ;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3499;1;900550040;;;;;4773;9;SURTIMEDELLÍN 1 S.A.S.;SURTIMEDELLIN 1 SAS;;KR 75 # 29-42 BRR BELÉN;5;1;4441542;;SURTIMEDELLIN1SAS@UNE.NET.CO;NO TIENE;;5;1;4441542;;SURTIMEDELLIN1SAS@UNE.NET.CO;NO TIENE;;ELIDAD YANET RESTREPO MUNERA;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240395;1;39775866;;;;;4773;9;JARAMILLO CASTRILLON ISABELA;LA FARMACIA HOMEOPATICA;;V CL 116 16 51;11;1;6192253;;LAFARNACIAHOMEOPATICA@GMAIL.COM;;;11;1;6192253;;LAFARNACIAHOMEOPATICA@GMAIL.COM;;;ISABELA JARAMILLO CASTRILLON;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232001;2;19190461;;;;;4773;99;MOLINA LUIS ALBERTO;DROGUERIA LA COLINA;NO TIENE;AV SUBA 127D 48;11;1;6177218;;NO EXISTE;NO EXISTE;;11;1;6177218;;NO EXISTE;NO EXISTE;;LUIS ALBERTO MOLINA;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240801;1;900409445;;;;;4773;9;COMERCIALIZADORA PBP S.A.S;COMERCIALIZADORA PBP S.A.S;;CRA 94 76 44;11;1;4385313;;JOSEHUERTAS2006@HOTMAIL.COM;NO CUENTA CON PAGINA WEB;;11;1;4385313;;JOSEHUERTAS2006@HOTMAIL.COM;NO CUENTA CON PAGINA WEB;;JOSE OMAR HUERTAS RICAURTE;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20788;1;892400658;;;;;4773;99;VALENCIA  MARTINEZ & CIA S EN C.;ALMACEN  MADEIRA;;AV  PROVIDENCIA  # 1-103;88;1;5125619;;SECRETARIADO@MADEIRA.COM.CO;WWW.MADEIRA.COM.CO;;88;1;5125619;;SECRETARIADO@MADEIRA.COM.CO;WWW.MADEIRA.COM.CO;;GERMAN VALENCIA;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233276;1;891100105;;;;;4773;99;DROGUERIA PARIS ESCANDON SOCIEDAD POR ACCIONES SIMPLIFICADA S.A.S.;DROGUERIA PARIS;;CALLE 8 NO. 3-72;41;1;8714737;;DROPARIS@YAHOO.ES;NO TIENE;;41;1;8714737;;DROPARIS@YAHOO.ES;NO TIENE;;EDUARDO ESCANDON CEDEÑO;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239664;;900241665;;;;;4773;99;VITAL AUTOSERVICIOS S.A;SALUD MARKET CHIA;NO EXISTE;KR 3 E # 20 -84;25;175;8615600;;SUBFINANCIERO@SALUDMARKET.COM;WWW.SALUDMARKET.COM;;25;175;8615600;;SUBFINANCIERO@SALUDMARKET.COM;WWW.SALUDMARKET.COM;;ANDRES MUNERA GOMEZ;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581220;2;13487059;;;;;4773;99;ARGUELLO PARRA JESUS MARIA;DROGUERIA SOCIAL;;AV 11E  # 5AN-216 SANTA LUCIA;54;1;5776060;;ANGELICADEAVILA15@HOTMAIL.COM;NO CUENTA CON PAGINA WEB;;54;1;5776060;;ANGELICADEAVILA15@HOTMAIL.COM;NO CUENTA CON PAGINA WEB;;JESUS MARIA ARGUELLO PARRA;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
901408;1;811033241;;;;;4773;99;DROVANCAL S.A.S.;DROGAS CALIDAD;NO EXISTE;CL 54 # 47 - 29;5;1;2516156;;CONTABILIDAD@DROGASCALIDAD.COM.CO;WWW.DROGASCALIDAD.COM.CO;;5;1;2516156;;CONTABILIDAD@DROGASCALIDAD.COM.CO;WWW.DROGASCALIDAD.COM.CO;;ALBERT STEVEN VANEGAS PALLARES;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2116;1;900440038;;;;;4774;9;PUNTO FUXIA S.A.S;PUNTO FUXIA S.A.S;;KR 29C # 79-58;11;1;3118092;;TOMAS764@HOTMAIL.COM;WWW.FXASHOP.COM.CO;;11;1;3118092;;TOMAS764@HOTMAIL.COM;WWW.FXASHOP.COM.CO;;JUAN CAMILO VERGARA;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22145;1;900386451;;;;;4774;9;DISTENSAMBLES SAS;DISTENSAMBLES SAS;NO EXISTE;CRA 51 4534;5;1;4485068;;OVV1@UNE.NET.CO;WWW.GRUPORHZ.COM;;5;1;4485068;;OVV1@UNE.NET.CO;WWW.GRUPORHZ.COM;;RAUL HORACIO ZAPATA CANO;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1912;1;900200799;;;;;4774;9;OPTISERVICES GROUP LTDA;OPTISERVICES GROUP;;CALLE 19 NO 9 - 01 PISO 2;11;1;7454934;;CONTABILIDAD@OPTISERVICESGROUPLTDA.COM;WWW.OPTISERVICESGROUPLTDA.COM;;11;1;7454934;;CONTABILIDAD@OPTISERVICESGROUPLTDA.COM;WWW.OPTISERVICESGROUPLTDA.COM;;PAOLA ANDREA LIEVANO MOSQUERA;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238155;1;900230261;;;;;4774;99;GRUPO MEGACENTRO INTERNACIONAL DE LA VISION LIMITADA;GRUPO MEGACENTRO INTERNACIONAL DE LA VISION LIMITADA;NO EXISTE;CL 19 # 12 - 85;11;1;7467788;;CONTABILIDAD@MEGACENTROVISION.COM;NO EXISTE;;11;1;7467788;;CONTABILIDAD@MEGACENTROVISION.COM;NO EXISTE;;MARIA EFIGENIA ARISTIZABAL JIMENEZ;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
902049;1;800089663;;;;;4774;99;DALI JOYERIA RELOJERIA S.A.S.;JOYERIA INTERCONTINENTAL;NO TIENE;KR 25A 1AS- 45 LC 1009;5;1;3211060;;CONTADALI@UNE.NET.CO;WWW.JOYERIAINTER.COM;;5;1;3211060;;CONTADALI@UNE.NET.CO;WWW.JOYERIAINTER.COM;;ALFREDO ANTONIO RESTREPO LOZANO;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10201145;;811001259;;;;;5229;99;AGENCIA DE ADUANAS ROLDAN S.A.S NIVEL 1;AGENCIA DE ADUANAS ROLDAN S.A.S NIVEL 1;;KR 43 A 1 A SUR 69 OF 703;5;1;2687300;;jfranco@roldanlogistica.com;www.roldanlogistica.com;KR 100 25 B 40;5;1;2687300;;jfranco@roldanlogistica.com;www.roldanlogistica.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600329;;830506756;;;;;5224;99;CARGOBAN S.A;CARGOBAN S.A;;cl 100  103 27;5;45;8284285;;CONTADORAGIRA@UNE.NET.CO;http://cargoban.com;CL 4 S NO. 43A-195 OF243;5;45;8284285;;contadoragira@une.net.co;http://cargoban.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600333;;890903069;;;;;5210;99;ROLDAN Y CIA LTDA;ROLDAN Y CIA LTDA;;CR 43A  1A SUR 69  OF 703;5;1;2668700;;mtriana@roldanlogistica.com;www.roldanlogistica.com;CR 100 25 B 40;5;1;2668700;;mtriana@roldanlogistica.com;www.roldanlogistica.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600340;;800139545;;;;;5223;99;LASA S. A.;LASA S. A.;;CR 25 1A SUR 155 P 3;5;1;6051563;;jefecontable@lasasa.com;http://serviciosaeroportuarios;CR 25 1A SUR 155 P3;5;1;6051563;;lasa@une.net.co;http://serviciosaeroportuarios;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600468;;890902266;;;;;5229;99;AGENCIA DE ADUANAS MARIO LONDO?O  S.A.  NIVEL 1;AGENCIA DE ADUANAS MARIO LONDO?O  S.A.  NIVEL 1;;CALLE 8 B  65 - 191 OFICINA 511 EDIFICIO;5;1;3521313;;ruben.rivillas@malco.com.co;www.organizacionmalco.com;CALLE 8 B  65 - 191 OFICINA 511 EDIFICIO;5;1;3521313;;juan.lopez@malco.com.co;www.organizacionmalco.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10602008;;811030443;;;;;5224;99;COOPERATIVA COODESIVAL CTA;COOPERATIVA COODESIVAL CTA;;Calle 75 N? 64A-81;5;1;4423620;;contador@coodesival.com;www.coodesival.com;Calle 75 N? 64A-81;5;1;4423620;;gerencia@coodesival.com;www.coodesival.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10602149;;900205407;;;;;5223;99;AIRPLAN SA;AIRPLAN SA;;CR 65 N 13 157;5;615;4442818;;"secretariag@airplan.aero;jramirez@airplan.aero";http://www.airplan.aero;Aeropuerto Internacional Jos? Mar?a C?rd;5;615;4442818;;secretariag@airplan.aero  y jramirez@airplan.aero;http://www.airplan.aero;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10210388;;811034171;;;;;5310;99;REDEX S.A.S;REDEX S.A.S;;CL 43 # 67A - 37;5;1;2302800;;administracion@redex.com.co;www.redex.com.co;CL 43 # 67A - 37;5;1;2302800;;gerencia@redex.com.co;www.redex.com.co;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600410;;800088155;;;;;5320;99;DOMINA ENTREGA TOTAL;DOMINA ENTREGA TOTAL;;CRA 76  43 24;5;1;4302020;;AUXILIAR.CONTADOMINA@DOMINA.COM.CO;www.domina.com.co;CRA 76  43 24;5;1;4302020;;contadomina@domina.com.co;www.domina.com.co;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600411;;800193696;;;;;5320;99;URBANOS MENSAJERIA LTDA;URBANOS MENSAJERIA LTDA;;KR 42 No.54 a 71 bodega 130;5;360;4480364;;cacadar@hotmail.com;www.urbanosmensajeria.com;CRA 42 No.54 a 71 bodega 130;5;360;4480364;;urbanos.mensajeria@une.net.co;www.urbanosmensajeria.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600412;;811011956;;;;;5320;99;SERVICIOS POSTALES ESPECIALIZADOS S.A.S.;SERVICIOS POSTALES ESPECIALIZADOS S.A.S.;;CL 10 # 56-06;5;1;4440050;;jefecontable@spe.com.co;;CL 10 # 56-06;5;1;4440050;;jefecontable@spe.com.co;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10602192;;811047028;;;;;5310;99;SERVICIOS POSTALES DE COLOMBIA S.A.S.;SERVICIOS POSTALES DE COLOMBIA S.A.S.;;CLE 60 48-27;5;1;2923720;;redpostalcolombia@hotmail.com;www.postacol.com;KR 48 # 59-73;5;1;2923720;;postacol@une.net.co;www.postacol.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10602290;;900053978;;;;;5320;99;GLOBAL MENSAJERIA SA;GLOBAL MENSAJERIA SA;;CRA 64 N 67B35;5;1;4444888;;contabilidad@tcc.com.co;www.tcc.com.co;CRA 64 N 67B35;5;1;4444888;;contabilidad@tcc.com.co;www.tcc.com.co;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10602314;;800109332;;;;;5320;99;AEROCOLIBRI S.A;AEROCOLIBRI S.A;;KR 52 # 9A-15 PPAL;5;1;3618976;;Johacontadora@hotmail.com;;KR 52 # 9A-15 PPAL;5;1;3618976;;aerocolibri@hotmail.com;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10602335;;811023661;;;;;5320;99;MANDAR Y SERVIR S.A.S;MANDAR Y SERVIR S.A.S;;KR 51  41-42  OF 108;5;1;4446033;;juanvilla@asicont.com;www.mandaryservir.com;KR 51   41-42 OF 108;5;1;4446033;;mandaryservir@une.net.co;www.mandaryservir.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10603374;;811034955;;;;;5320;9;PAQUETEX S.A;PAQUETEX S.A;;KR 50 # 25-213;5;1;3625858;;contabilidad@paquetex.com;www.paquetex.com;KR 50 # 25-213;5;1;3625858;;gerencia@paquetex.com;www.paquetex.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600068;;811012295;;;;;5511;99;HOTEL DANN CARLTON MEDELLIN S.A.;HOTEL DANN CARLTON MEDELLIN S.A.;;KR 43 A  NO. 7-50;5;1;4445151;;sjaramillo@danncarlton.com;www.danncarlton.com;KRA 43 A NO. 7-50;5;1;4445151;;sjaramillo@danncarlton;www.danncarlton.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600087;;900521807;;;;;5511;99;HOTEL INTERCONTINENTAL MEDELLIN;HOTEL INTERCONTINENTAL MEDELLIN;;CL 16 NO. 28-51 OF 2;5;1;3194450;;juan.rincon@movichhotels.com;www.intercontinental.com;CALLE 16# 28-51;5;1;3194450;;juan.rincon@movichhotels.com;www.intercontinental.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10100064;;890103618;;;;;5629;99;GRUPO RA CATERING SAS;GRUPO RA CATERING SAS;;CR 30 10 C 228 OF 333 EDIFICIO INTERPLAZ;5;1;4441323;;szapata@imccolombia.com;http://www.internationalmealco;CR 30 10 C 228 OF 333;5;1;4441323;;szapata@imccolombia.com;http://www.internationalmealco;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600119;;800180330;;;;;5611;99;CREPES Y WAFFLES;CREPES Y WAFFLES;;KR 43  A  N?    25 A 85;5;1;2628411;;juanfernando.merino@crepesywaffles.com;www.crepesywaffles.com;KR 43 A NO. 25 A 85;5;1;2628411;;juanfernando.merino@crepesywaffles.com;www.crepesywaffles.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600133;;811024829;;;;;5612;99;MC DONALDS;MC DONALDS;;CRA 48 # 30 SUR 40 ENVIGADO;5;266;2766661;;natalia.salazar@co.mcd.com;www.mcdonalds;CRA 48 # 30 SUR 40 ENVIGADO;5;266;2766661;;natalia.salazar@co.mcd.com;www.mcdonalds;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600166;;890931484;;;;;5629;99;INDUALIMENTOS;INDUALIMENTOS;;CL 60 NO. 52-63;5;1;2315457;;diana.giraldo@induali.com.co;www.induali.com.co;CL 60 NO 52-63;5;1;2315457;;induali@une.net.co;www.induali.com.co;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600169;;890938952;;;;;5629;99;SALAMANCA S.A;SALAMANCA S.A;;CALLE 14 No 52 A 240;5;1;2888888;;dirconta@salamanca.com.co;www.salamanca.com.co;CALLE 14 No 52 A 240;5;1;2888888;;coordinaconta@salamanca.com.co;www.salamanca.com.co;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10600189;;811034562;;;;;5611;99;RESTAURANTE IL FORNO;RESTAURANTE IL FORNO;;CR 43B 18 161;5;1;4486860;;auxconta2@lareceta.co;www.ilforno.com.co;CR 43B 18 161;5;1;4486860;;auxconta2@lareceta.co;www.ilforno.com.co;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10602047;;900103877;;;;;5612;99;KINCO SAS;KINCO SAS;;CR 25A # 1-31 OF 1701 PARQUE EMP;5;1;6040690;;contabilidad2@burgerking.com.co;www.burgerking.com.co;CR 25A # 1-31 OF 1701 PARQUE EMP;5;1;6040690;;mvallejo@burgerking.com.co  contabilidad2@burgerking.com.co;www.burgerking.com.co;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10602994;;900430148;;;;;5611;99;IMC AIRPORT SHOPPES SAS;IMC AIRPORT SHOPPES SAS;;KR 30 # 10C-228 INTERPLAZA OF 333;5;1;4441323;;ledycardona@imccolombia.com;;KR 30 # 10C-228 INTERPLAZA OF 333;5;1;4441323;;CVELASQUEZ@IMCCOLOMBIA.COM;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300;;8310980;;;;;5819;99;LITOGRAFIA DINAMICA;LITOGRAFIA DINAMICA;;CRA 54 # 56-59;5;1;4481313;;contabilidad02@litografiadinamica.com;www.litografiadinamica.com;CRA 54 # 56 - 59;5;1;4481313;;contabilidad02@litografiadinamica.com;www.litografiadinamica.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10321;;890921126;;;;;5813;99;PROMOTORA DE EDICIONES Y COMUNICACION S.A.;PROMOTORA DE EDICIONES Y COMUNICACION S.A.;;CL 53 # 74-50;5;1;2642800;;elopez@elmundo.com;www.elmundo.com;CLL 53 # 74 - 50;5;1;2642800;;elopez@elmundo.com;www.elmundo.com;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
